,price,area,latitude,longitude,Bedrooms,Bathrooms,neworold,type_of_building,Price_sqft,Furnished_status_Semi-Furnished,Furnished_status_Unfurnished
3260,25000000.0,2400.0,28.46630477905273,77.08631896972656,4.0,4.0,Resale,Flat,10416.666666666666,False,True
3261,6800000.0,1380.0,28.646286,77.406051,3.0,2.0,Resale,Flat,4927.536231884058,False,False
3262,15000000.0,1700.0,28.4519239114054,77.079845,3.0,3.0,Resale,Flat,8823.529411764706,False,False
3263,41000000.0,6500.0,28.5527844,77.3605,9.0,9.0,Resale,Flat,6307.692307692308,True,False
3264,32100000.0,4068.0,28.470149,77.535673,4.0,4.0,New Property,Flat,7890.855457227139,False,False
3265,27500000.0,1800.0,28.54574012756348,77.24565124511719,3.0,3.0,Resale,Flat,15277.777777777776,False,False
3266,7000000.0,1315.0,28.5884077335071,77.3981985571677,2.0,2.0,Resale,Individual House,5323.19391634981,False,False
3267,5000000.0,1100.0,28.6021035,77.3992,2.0,2.0,Resale,Flat,4545.454545454545,True,False
3268,16500000.0,2400.0,28.45305061340332,77.0493392944336,3.0,3.0,Resale,Flat,6875.0,False,True
3269,13500000.0,2450.0,28.455376,76.97621181,4.0,4.0,Resale,Flat,5510.2040816326535,False,False
3270,7800000.0,1500.0,28.6693269,77.336336,3.0,3.0,Resale,Flat,5200.0,True,False
3271,9500000.0,1200.0,28.571273803710938,77.0731430053711,3.0,2.0,Resale,Flat,7916.666666666667,False,True
3272,16200000.000000002,1750.0,28.6577577910791,77.092702,3.0,2.0,Resale,Flat,9257.14285714286,False,False
3273,32000000.0,2700.0,28.47293472290039,77.09846496582031,5.0,5.0,Resale,Flat,11851.851851851852,False,False
3274,22500000.0,3500.0,28.4354498,77.089998,4.0,4.0,Resale,Flat,6428.571428571428,False,False
3275,42500000.0,4680.0,28.40576673,77.04401498,4.0,4.0,Resale,Individual House,9081.196581196582,False,False
3276,18000000.0,2500.0,28.403162,77.0698444,4.0,3.0,Resale,Flat,7200.0,False,False
3277,5300000.0,1285.0,28.505584,77.410762,3.0,2.0,Resale,Individual House,4124.513618677042,False,False
3278,4000000.0,1095.0,28.5928,77.45534576119249,2.0,2.0,New Property,Flat,3652.96803652968,False,False
3279,39000000.0,5000.0,28.391644,77.06486457,5.0,5.0,Resale,Individual House,7800.0,False,False
3280,30000000.0,3600.0,28.509775161743164,77.0535659790039,6.0,8.0,Resale,Individual House,8333.333333333334,False,False
3281,8000000.0,900.0,28.647741317749023,77.18372344970703,3.0,2.0,Resale,Flat,8888.888888888889,True,False
3282,8200000.0,1268.0,28.386791,77.049466,2.0,2.0,Resale,Flat,6466.876971608833,False,False
3283,9000000.0,1918.0,28.4089463981243,76.963074,3.0,4.0,Resale,Flat,4692.387904066736,False,False
3284,4500000.0,800.0,28.46267890930176,77.01193237304688,2.0,2.0,Resale,Flat,5625.0,False,False
3285,12000000.0,1945.0,28.35911846,76.975628,3.0,3.0,Resale,Flat,6169.665809768638,False,False
3286,45000000.0,5200.0,28.49410629272461,77.10335540771484,9.0,8.0,Resale,Flat,8653.846153846154,False,True
3287,15000000.0,1743.0,28.4087675,77.0228914,3.0,3.0,Resale,Individual House,8605.851979345955,False,False
3288,7500000.0,1200.0,28.5176637601862,77.0793314597575,2.0,2.0,Resale,Flat,6250.0,False,False
3289,38000000.0,5000.0,28.422337,77.490273,5.0,5.0,Resale,Flat,7600.0,True,False
3290,15000000.0,1530.0,28.67709350585937,77.10624694824219,3.0,2.0,Resale,Flat,9803.921568627453,False,True
3291,16000000.0,3375.0,28.36194633,76.94646984,4.0,4.0,Resale,Flat,4740.740740740741,False,False
3292,4400000.0,1130.0,28.4962932685044,77.4085199482841,3.0,2.0,Resale,Flat,3893.805309734513,False,False
3293,8200000.0,1585.0,28.646286,77.406051,3.0,3.0,Resale,Individual House,5173.5015772870665,True,False
3294,3500000.0,535.0,28.4867369,77.2920692,2.0,2.0,Resale,Flat,6542.056074766355,False,True
3295,4300000.0,800.0,28.6500637,77.3637503,2.0,2.0,Resale,Flat,5375.0,False,False
3296,15000000.0,1800.0,28.41118621826172,77.0497055053711,3.0,3.0,Resale,Flat,8333.333333333334,True,False
3297,6000000.0,1155.0,28.6390982,77.412377,2.0,2.0,Resale,Flat,5194.805194805195,True,False
3298,11000000.0,2200.0,28.6470245,77.3402594,3.0,3.0,Resale,Flat,5000.0,True,False
3299,9000000.0,1760.0,28.449048,76.984185,3.0,3.0,New Property,Flat,5113.636363636364,False,False
3300,2900000.0,950.0,28.7040534,77.4373305,2.0,2.0,Resale,Flat,3052.6315789473683,True,False
3301,5000000.0,1202.0,28.6138152749251,77.4262691033683,2.0,2.0,Resale,Flat,4159.733777038269,False,False
3302,2900000.0,720.0,28.4848725,77.1358635,2.0,2.0,Resale,Flat,4027.777777777778,True,False
3303,2700000.0,895.0,28.58951101574,77.4465932266102,2.0,2.0,Resale,Flat,3016.759776536313,False,True
3304,16500000.0,1800.0,28.542569,77.261636,3.0,3.0,Resale,Flat,9166.666666666666,False,False
3305,3900000.0,900.0,28.606945,77.455578568448,2.0,2.0,Resale,Flat,4333.333333333333,False,False
3306,48500000.0,5800.0,28.42738,77.142585,4.0,4.0,Resale,Flat,8362.068965517241,False,False
3307,3550000.0,1005.0,28.474501,77.553187,2.0,2.0,Resale,Flat,3532.338308457712,False,False
3308,11000000.0,1550.0,28.4372909,77.0235049,3.0,3.0,Resale,Flat,7096.774193548387,True,False
3309,4600000.0,980.0,28.5118341904421,77.4112736653187,2.0,2.0,Resale,Individual House,4693.877551020408,False,False
3310,7500000.0,900.0,28.6288025,77.0958556,3.0,2.0,Resale,Flat,8333.333333333334,False,False
3311,15500000.0,2150.0,28.4215541,77.0780609,3.0,4.0,Resale,Flat,7209.302325581395,True,False
3312,34900000.0,5840.0,28.39124238,76.9528535,5.0,5.0,New Property,Flat,5976.027397260274,True,False
3313,15000000.0,2150.0,28.4801967,77.3113014,4.0,3.0,Resale,Flat,6976.744186046512,True,False
3314,6000000.0,1270.0,28.247592,77.069185,2.0,2.0,Resale,Individual House,4724.4094488188975,True,False
3315,7800000.0,1250.0,28.670822143554688,77.32916259765625,3.0,2.0,Resale,Flat,6240.0,True,False
3316,6100000.0,1255.0,28.580262,77.403976,2.0,2.0,Resale,Flat,4860.557768924303,False,False
3317,4500000.0,1175.0,28.605958,77.444512,3.0,2.0,Resale,Flat,3829.787234042553,False,True
3318,3200000.0,950.0,28.666827,77.48137,2.0,2.0,Resale,Flat,3368.4210526315787,False,False
3319,22000000.0,3600.0,28.6630975,77.429297,7.0,3.0,Resale,Flat,6111.111111111111,False,True
3320,11000000.0,1300.0,28.4258675,77.0475735,3.0,3.0,Resale,Flat,8461.538461538461,True,False
3321,8200000.0,1540.0,28.5007675794355,77.4216062411997,3.0,3.0,New Property,Individual House,5324.675324675325,False,False
3322,3800000.0,830.0,28.4962932685044,77.4085199482841,2.0,2.0,Resale,Individual House,4578.313253012048,False,False
3323,14900000.0,1875.0,28.4287815,77.0661409,3.0,3.0,Resale,Individual House,7946.666666666667,True,False
3324,9500000.0,1400.0,28.6377651,77.075969,3.0,3.0,Resale,Flat,6785.714285714285,False,False
3325,6800000.0,1277.0,28.508273,77.4089761622089,2.0,2.0,Resale,Flat,5324.980422866092,False,False
3326,7500000.0,1400.0,28.644894,77.35968,3.0,2.0,New Property,Flat,5357.142857142857,False,False
3327,4320000.0,1040.0,28.500621,77.424203,2.0,2.0,Resale,Flat,4153.846153846154,False,False
3328,4600000.0,950.0,28.504219,77.425971,2.0,2.0,Resale,Individual House,4842.105263157895,False,False
3329,3200000.0,900.0,28.645797729492188,77.35723114013672,2.0,2.0,Resale,Individual House,3555.555555555556,False,True
3330,6450000.0,1365.0,28.449908,76.9876925,2.0,2.0,Resale,Flat,4725.274725274725,False,True
3331,14000000.0,1500.0,28.64430809020996,77.08026123046875,3.0,3.0,New Property,Flat,9333.333333333334,False,False
3332,10000000.0,1500.0,28.251834,77.067419,3.0,2.0,Resale,Flat,6666.666666666667,False,False
3333,3500000.0,1000.0,28.6668901,77.438859,2.0,2.0,Resale,Flat,3500.0,False,True
3334,4500000.0,1000.0,28.68596839904785,77.35089874267578,3.0,2.0,Resale,Flat,4500.0,True,False
3335,13000000.0,2727.0,28.406891,76.930126,4.0,3.0,Resale,Flat,4767.143381004767,False,False
3336,6180000.0,1180.0,28.5685416949121,77.3792999293712,2.0,2.0,Resale,Flat,5237.28813559322,False,False
3337,13500000.0,2150.0,28.4570251,77.0646805,3.0,3.0,Resale,Flat,6279.069767441861,True,False
3338,5800000.0,1035.0,28.6086669350354,77.3478491816987,2.0,2.0,Resale,Flat,5603.864734299517,False,False
3339,5900000.0,900.0,28.68644523620605,77.29955291748047,3.0,2.0,Resale,Flat,6555.555555555556,True,False
3340,4500000.0,995.0,28.5001220703125,77.40776062011719,2.0,2.0,New Property,Flat,4522.613065326633,False,True
3341,4500000.0,981.0,28.4044795,77.3709325,3.0,2.0,Resale,Flat,4587.155963302752,False,True
3342,11500000.0,1900.0,28.6800087863087,77.292480631864,3.0,3.0,Resale,Flat,6052.631578947368,False,False
3343,9500000.0,1935.0,28.414843,76.919821,3.0,3.0,Resale,Flat,4909.560723514212,False,False
3344,5000000.0,1610.0,28.6244715,77.4383996,3.0,2.0,Resale,Flat,3105.590062111801,False,False
3345,7500000.0,1500.0,28.645282745361328,77.36209869384766,3.0,2.0,Resale,Flat,5000.0,True,False
3346,6200000.0,1710.0,28.4324446,77.5079173,3.0,3.0,Resale,Individual House,3625.730994152047,False,True
3347,5700000.0,1665.0,28.707742,77.426363,3.0,3.0,Resale,Flat,3423.423423423424,True,False
3348,4000000.0,900.0,28.6212874,77.0530735,2.0,2.0,Resale,Individual House,4444.444444444444,False,False
3349,12000000.0,2100.0,28.6441755,77.336519,3.0,3.0,Resale,Individual House,5714.285714285715,False,False
3350,5300000.0,900.0,28.5102496,77.1989952,2.0,2.0,Resale,Individual House,5888.888888888889,False,False
3351,4300000.0,1295.0,28.4625634,77.5627065,2.0,2.0,Resale,Flat,3320.4633204633205,True,False
3352,3000000.0,535.0,28.6098037,77.0460093,2.0,2.0,Resale,Individual House,5607.476635514019,True,False
3353,7200000.0,1225.0,28.447972,76.970278,3.0,3.0,Resale,Flat,5877.551020408163,False,False
3354,3000000.0,950.0,28.728555,77.337353,2.0,2.0,New Property,Flat,3157.894736842105,False,False
3355,6000000.0,1265.0,28.4796261198916,77.5322956555461,3.0,2.0,Resale,Flat,4743.083003952569,False,False
3356,4500000.0,1100.0,28.685969,77.3508975,4.0,2.0,Resale,Individual House,4090.909090909091,False,False
3357,4800000.0,1225.0,28.605958,77.444512,2.0,2.0,Resale,Flat,3918.367346938776,True,False
3358,3800000.0,810.0,28.52113342285156,77.25788116455078,3.0,2.0,Resale,Flat,4691.358024691358,False,False
3359,5400000.0,1025.0,28.496607,77.439827,2.0,2.0,Resale,Flat,5268.292682926829,False,False
3360,7500000.0,1365.0,28.5142764,76.983623,2.0,2.0,Resale,Flat,5494.505494505494,True,False
3361,6500000.0,1180.0,28.5685416949121,77.3792999293712,2.0,2.0,Resale,Flat,5508.474576271186,False,False
3362,4250000.0,900.0,28.6163155,77.0342115,3.0,2.0,Resale,Flat,4722.222222222223,False,False
3363,7500000.0,1340.0,28.502597,77.428742,3.0,2.0,Resale,Flat,5597.014925373134,False,False
3364,3400000.0,642.0,28.641344,77.274731,2.0,2.0,Resale,Flat,5295.95015576324,True,False
3365,12000000.0,2100.0,28.6981218881211,77.1338501990923,4.0,2.0,Resale,Flat,5714.285714285715,False,False
3366,11500000.0,925.0,28.722686,77.130362,2.0,2.0,Resale,Flat,12432.432432432432,False,False
3367,2880000.0,900.0,28.666747,77.479096,2.0,2.0,Resale,Flat,3200.0,False,False
3368,3770000.000000001,990.0,28.616204,77.422256,2.0,2.0,Resale,Flat,3808.080808080809,False,False
3369,3200000.0,900.0,28.66605567932129,77.47985076904297,2.0,2.0,Resale,Flat,3555.555555555556,False,False
3370,4100000.0,1060.0,28.605958,77.444512,2.0,2.0,Resale,Flat,3867.924528301887,False,False
3371,4400000.0,650.0,28.4812055,77.0089031,2.0,2.0,Resale,Individual House,6769.2307692307695,False,False
3372,4810000.0,1655.0,28.714474,77.3313346293479,3.0,3.0,Resale,Flat,2906.3444108761328,False,False
3373,3500000.0,761.0,28.414632,77.040691,2.0,2.0,Resale,Flat,4599.211563731932,False,True
3374,3990000.0,800.0,28.4341024101555,77.298155558595,2.0,2.0,Resale,Flat,4987.5,False,False
3375,6200000.0,1600.0,28.677177,77.381438,3.0,2.0,Resale,Flat,3875.0,False,False
3376,39500000.0,2800.0,28.49680519104004,77.22848510742188,3.0,3.0,Resale,Flat,14107.142857142857,True,False
3377,12000000.0,1983.0,28.3638276,76.9793108,3.0,3.0,Resale,Flat,6051.437216338881,False,True
3378,3800000.0,1200.0,28.6896453,77.4933302,3.0,3.0,Resale,Flat,3166.6666666666665,True,False
3379,5700000.0,900.0,28.632858276367188,77.10833740234375,2.0,2.0,New Property,Flat,6333.333333333333,False,False
3380,4000000.0,585.0,28.41024398803711,77.04116821289062,2.0,2.0,New Property,Flat,6837.606837606838,False,True
3381,8600000.0,1537.0,28.44926,76.98476024,3.0,3.0,Resale,Flat,5595.315549772284,False,False
3382,4500000.0,757.0,28.679256439208984,77.31336212158203,2.0,2.0,Resale,Flat,5944.517833553501,True,False
3383,3500000.0,807.0,28.64536094665528,77.41020965576172,3.0,2.0,New Property,Individual House,4337.0508054522925,True,False
3384,7200000.0,1157.0,28.6493479,77.3696259,2.0,2.0,Resale,Flat,6222.990492653414,True,False
3385,7000000.0,1848.0,28.3751182042664,77.3487447637588,3.0,3.0,Resale,Flat,3787.878787878788,False,False
3386,4700000.0,1082.0,28.6080265045166,77.45903015136719,2.0,2.0,Resale,Flat,4343.807763401109,True,False
3387,9670000.0,1940.0,28.50039585,76.999075,3.0,3.0,Resale,Individual House,4984.5360824742265,False,True
3388,12900000.0,1890.0,28.389346,77.018875,4.0,3.0,Resale,Flat,6825.396825396825,False,False
3389,45000000.0,6500.0,28.551700592041016,77.3589096069336,9.0,9.0,Resale,Flat,6923.076923076923,False,True
3390,3500000.0,1050.0,28.62804,77.437809,2.0,2.0,Resale,Flat,3333.333333333333,False,False
3391,2600000.0,815.0,28.705966,77.433808,2.0,2.0,Resale,Flat,3190.1840490797545,False,False
3392,3500000.0,980.0,28.692354202270508,77.3393325805664,2.0,2.0,Resale,Flat,3571.428571428572,True,False
3393,7900000.0,900.0,28.5625725,77.2602593,2.0,2.0,Resale,Flat,8777.777777777777,True,False
3394,11000000.0,1800.0,28.361778259277344,77.3258285522461,4.0,2.0,Resale,Flat,6111.111111111111,True,False
3395,5400000.0,1600.0,28.6335563659668,77.4310302734375,3.0,2.0,Resale,Flat,3375.0,True,False
3396,6000000.0,1250.0,28.77872,77.2652035347517,2.0,2.0,Resale,Flat,4800.0,False,False
3397,33000000.0,4545.0,28.58903884887696,77.32010650634766,4.0,5.0,Resale,Flat,7260.726072607261,False,True
3398,36000000.0,4200.0,28.34591484069824,77.3259506225586,7.0,8.0,Resale,Flat,8571.42857142857,True,False
3399,3100000.0,895.0,28.606945,77.455578568448,2.0,2.0,New Property,Flat,3463.6871508379886,False,False
3400,5500000.0,1465.0,28.4526453,77.5128146,3.0,2.0,Resale,Flat,3754.266211604096,False,True
3401,10000000.0,1971.0,28.3824895,76.9823169,4.0,3.0,Resale,Flat,5073.566717402334,False,False
3402,2500000.0,648.0,28.6922612,77.4643818,2.0,2.0,Resale,Flat,3858.024691358025,False,True
3403,2400000.0,740.0,28.671142578125,77.47815704345703,2.0,2.0,Resale,Flat,3243.243243243244,False,True
3404,11000000.0,1800.0,28.481460571289062,77.31151580810547,4.0,3.0,New Property,Flat,6111.111111111111,False,True
3405,5000000.0,900.0,28.634809494018555,77.04905700683594,3.0,2.0,Resale,Flat,5555.555555555556,True,False
3406,3500000.0,1115.0,28.6109351,77.4294948,3.0,2.0,Resale,Flat,3139.013452914798,False,True
3407,2500000.0,648.0,28.624732,77.0347285,2.0,2.0,Resale,Flat,3858.024691358025,False,False
3408,4450000.0,1390.0,28.6109351,77.4294948,3.0,2.0,Resale,Individual House,3201.438848920863,False,True
3409,2600000.0,1025.0,28.368101,77.3721674,3.0,2.0,Resale,Flat,2536.5853658536585,False,True
3410,5200000.0,1430.0,28.6198420307515,77.4253213540789,3.0,2.0,Resale,Flat,3636.363636363637,False,False
3411,5400000.0,1365.0,28.505584,77.410762,3.0,3.0,Resale,Flat,3956.043956043956,False,False
3412,35000000.0,4500.0,28.4611974,77.5111725,6.0,4.0,New Property,Flat,7777.777777777777,True,False
3413,9050000.0,1385.0,28.279888,77.066987,2.0,2.0,Resale,Individual House,6534.296028880866,False,True
3414,3300000.0,845.0,28.49544,77.536555,2.0,2.0,Resale,Flat,3905.3254437869823,False,True
3415,3800000.0,750.0,28.5567161,77.3607,2.0,2.0,Resale,Individual House,5066.666666666667,True,False
3416,9500000.0,1060.0,28.64430809020996,77.08026123046875,3.0,3.0,New Property,Flat,8962.264150943396,True,False
3417,8500000.0,1839.0,28.594127,77.381972327979,3.0,3.0,Resale,Flat,4622.077215878195,False,False
3418,8000000.0,936.0,28.5637503,77.189788,3.0,2.0,Resale,Flat,8547.008547008547,False,True
3419,2900000.0,950.0,28.5905383,77.35981,2.0,2.0,Resale,Flat,3052.6315789473683,False,False
3420,3000000.0,985.0,28.7040534,77.4373305,2.0,2.0,Resale,Flat,3045.6852791878173,True,False
3421,8500000.0,972.0,28.73693053107492,77.13773248328812,2.0,2.0,Resale,Flat,8744.855967078189,False,False
3422,4800000.0,1150.0,28.640515,77.376783,2.0,2.0,Resale,Flat,4173.913043478261,False,False
3423,2650000.0,965.0,28.519997,77.376873,2.0,2.0,Resale,Flat,2746.1139896373056,False,False
3424,3300000.0,880.0,28.5859957,77.4338341,2.0,2.0,Resale,Individual House,3750.0,True,False
3425,8500000.0,1530.0,28.35911846,76.975628,2.0,2.0,Resale,Flat,5555.555555555556,False,False
3426,3900000.0,1000.0,28.689659118652344,77.48638153076172,3.0,3.0,Resale,Flat,3900.0,False,True
3427,3500000.0,750.0,28.6088961,77.0498395,2.0,2.0,Resale,Flat,4666.666666666667,False,False
3428,4500000.0,904.0,28.5028911,77.4257,2.0,2.0,Resale,Flat,4977.876106194691,True,False
3429,25500000.0,4160.0,28.5465358119836,77.3526684550316,5.0,5.0,New Property,Flat,6129.807692307692,False,False
3430,3200000.0,1000.0,28.7040534,77.4373305,2.0,2.0,Resale,Flat,3200.0,True,False
3431,5500000.0,1100.0,28.496601104736328,77.22882080078125,3.0,2.0,Resale,Individual House,5000.0,False,False
3432,7000000.0,1911.0,28.6452840201891,77.3833059997522,3.0,3.0,Resale,Flat,3663.003663003663,False,False
3433,29500000.0,3000.0,28.49746322631836,77.02710723876953,4.0,4.0,New Property,Flat,9833.333333333334,True,False
3434,4000000.0,650.0,28.5315337,77.216852,2.0,2.0,Resale,Flat,6153.846153846154,False,False
3435,4350000.0,1450.0,28.707505,77.4215721735345,3.0,3.0,Resale,Individual House,3000.0,False,False
3436,22500000.0,2200.0,28.463455,77.078265,4.0,4.0,Resale,Flat,10227.272727272728,True,False
3437,26000000.0,4000.0,28.591541290283203,77.36605834960938,7.0,7.0,Resale,Individual House,6500.0,True,False
3438,4500000.0,1000.0,28.6385505179793,77.3753213911428,2.0,2.0,Resale,Individual House,4500.0,False,False
3439,14000000.0,1125.0,28.53483009338379,77.20977783203125,3.0,2.0,New Property,Flat,12444.444444444443,False,True
3440,25000000.0,3600.0,28.63475799560547,77.04913330078125,3.0,3.0,Resale,Flat,6944.444444444444,True,False
3441,3500000.0,750.0,28.5201861,77.179158,2.0,2.0,Resale,Flat,4666.666666666667,False,False
3442,11000000.0,1700.0,28.283912,77.068451,3.0,3.0,Resale,Flat,6470.588235294118,False,True
3443,5800000.0,1682.0,28.6669595455378,77.4822176576217,3.0,3.0,Resale,Individual House,3448.2758620689656,False,False
3444,55000000.0,7000.0,28.575773239135746,77.32975006103516,6.0,5.0,Resale,Flat,7857.142857142857,True,False
3445,30000000.0,2800.0,28.61565399169922,77.09430694580078,5.0,5.0,Resale,Flat,10714.285714285714,True,False
3446,27000000.0,1800.0,28.5594926057144,77.2106585055547,3.0,4.0,New Property,Individual House,15000.0,False,False
3447,32500000.0,2880.0,28.49675178527832,77.2287826538086,6.0,5.0,Resale,Flat,11284.722222222224,False,False
3448,28000000.0,4230.0,28.68652534484864,77.29947662353516,8.0,3.0,Resale,Flat,6619.385342789598,False,False
3449,9000000.0,1350.0,28.283682,77.047379,2.0,3.0,Resale,Individual House,6666.666666666667,False,True
3450,3500000.0,1230.0,28.629789352416992,77.43389129638672,2.0,2.0,Resale,Flat,2845.528455284553,False,True
3451,3600000.0,1150.0,28.70405387878418,77.43733215332031,2.0,2.0,Resale,Flat,3130.4347826086955,True,False
3452,3500000.0,720.0,28.4957949,77.2367195,2.0,2.0,Resale,Flat,4861.111111111111,True,False
3453,1850000.0,540.0,28.6163155,77.0342115,2.0,2.0,Resale,Flat,3425.925925925926,False,True
3454,7500000.0,1775.0,28.588371,77.400313,3.0,3.0,Resale,Individual House,4225.352112676056,False,False
3455,3000000.0,800.0,28.66326713562012,77.38449096679688,2.0,2.0,Resale,Individual House,3750.0,True,False
3456,3800000.0,910.0,28.605958,77.444512,2.0,2.0,Resale,Flat,4175.824175824176,True,False
3457,2900000.0,1045.0,28.432161,77.5061,2.0,2.0,Resale,Individual House,2775.1196172248806,False,False
3458,5700000.0,1000.0,28.508273,77.4089761622089,2.0,2.0,Resale,Flat,5700.0,False,False
3459,6200000.0,900.0,28.383907,77.280875,3.0,3.0,Resale,Flat,6888.888888888889,False,True
3460,3500000.0,1115.0,28.702659,77.417298,2.0,2.0,Resale,Individual House,3139.013452914798,False,False
3461,5000000.0,1360.0,28.5968074798584,77.44292449951172,3.0,2.0,Resale,Flat,3676.470588235294,False,True
3462,6800000.0,1090.0,28.6529323032474,77.3581262044162,2.0,2.0,Resale,Flat,6238.532110091744,False,False
3463,4100000.0,1262.0,28.373735,77.356583,2.0,2.0,Resale,Flat,3248.811410459588,False,False
3464,3700000.0,1100.0,28.6896453,77.4933302,2.0,2.0,Resale,Flat,3363.6363636363635,True,False
3465,9000000.0,1835.0,28.5685416949121,77.3792999293712,3.0,4.0,Resale,Flat,4904.632152588556,False,False
3466,5700000.0,1200.0,28.6853926,77.364315,3.0,2.0,Resale,Flat,4750.0,False,False
3467,6500000.0,900.0,28.693871,77.3563233,7.0,2.0,Resale,Individual House,7222.222222222223,False,True
3468,7000000.0,1742.0,28.517742,77.529334,3.0,4.0,Resale,Flat,4018.369690011481,False,False
3469,4200000.0,1358.0,28.4065234101184,77.3429934243275,2.0,2.0,New Property,Flat,3092.783505154639,False,False
3470,12500000.0,1600.0,28.35911846,76.975628,2.0,2.0,Resale,Flat,7812.5,False,False
3471,25000000.0,2734.0,28.479568481445312,77.08006286621094,4.0,4.0,Resale,Flat,9144.1111923921,True,False
3472,5500000.0,1200.0,28.6493479,77.3696259,2.0,2.0,Resale,Flat,4583.333333333333,False,False
3473,8500000.0,1125.0,28.4165691,77.0634595,2.0,2.0,Resale,Flat,7555.555555555556,True,False
3474,8000000.0,1505.0,28.512136,76.986899,2.0,2.0,Resale,Flat,5315.614617940199,False,False
3475,7500000.0,1100.0,28.3929103,76.9589066,2.0,2.0,Resale,Flat,6818.181818181818,False,True
3476,8000000.0,1380.0,28.4460523,76.9772858,2.0,2.0,Resale,Individual House,5797.101449275362,False,False
3477,5000000.0,1060.0,28.6493479,77.3696259,3.0,3.0,Resale,Flat,4716.981132075472,False,False
3478,2400000.0,550.0,28.66326713562012,77.38449096679688,2.0,2.0,Resale,Flat,4363.636363636364,True,False
3479,3200000.0,949.0,28.7021394384081,77.4071258569451,2.0,2.0,Resale,Flat,3371.9704952581665,False,False
3480,3850000.0,990.0,28.616204,77.422256,2.0,2.0,Resale,Individual House,3888.8888888888887,False,False
3481,6800000.0,1350.0,28.399362,76.962554,3.0,3.0,Resale,Individual House,5037.037037037037,False,False
3482,5500000.0,1215.0,28.497364,77.4100482399016,2.0,2.0,Resale,Flat,4526.748971193416,False,False
3483,4500000.0,1015.0,28.5654147528131,77.383196,2.0,2.0,Resale,Individual House,4433.4975369458125,False,False
3484,7000000.0,1350.0,28.453581,77.556221,2.0,2.0,Resale,Flat,5185.185185185185,False,False
3485,4800000.0,950.0,28.6446455,77.3645325,2.0,2.0,Resale,Flat,5052.631578947368,False,False
3486,6000000.0,1137.0,28.6493479,77.3696259,2.0,2.0,Resale,Flat,5277.0448548812665,False,True
3487,3400000.0,630.0,28.5797444,77.083709,2.0,2.0,Resale,Flat,5396.825396825397,True,False
3488,6000000.0,1300.0,28.6428477,77.3826371,2.0,2.0,Resale,Flat,4615.384615384615,True,False
3489,6300000.0,1200.0,28.6343180046214,77.361896,2.0,2.0,Resale,Flat,5250.0,False,False
3490,42500000.0,5000.0,28.635622024536133,77.43214416503906,7.0,4.0,Resale,Flat,8500.0,False,False
3491,7500000.0,1295.0,28.5750243,77.3803,2.0,2.0,Resale,Flat,5791.505791505791,True,False
3492,2600000.0,815.0,28.705966,77.433808,2.0,2.0,Resale,Flat,3190.1840490797545,False,False
3493,4500000.0,1080.0,28.621924,77.4210190786258,2.0,2.0,Resale,Flat,4166.666666666667,False,False
3494,32500000.0,2800.0,28.518467,77.383056,4.0,4.0,Resale,Flat,11607.142857142857,False,False
3495,7500000.0,1740.0,28.46115063216993,77.51423343865542,3.0,4.0,Resale,Flat,4310.344827586207,True,False
3496,5000000.0,1300.0,28.7040534,77.4373305,3.0,3.0,Resale,Individual House,3846.153846153846,False,True
3497,10000000.0,900.0,28.5348305,77.2097741,2.0,2.0,Resale,Flat,11111.111111111111,False,False
3498,5500000.0,1300.0,28.6817665,77.3636535,3.0,2.0,Resale,Flat,4230.769230769231,True,False
3499,35000000.0,2549.0,28.634742736816406,77.04913330078125,4.0,4.0,New Property,Individual House,13730.874852883484,False,False
3500,3800000.0,750.0,28.50094223022461,77.23359680175781,2.0,2.0,Resale,Flat,5066.666666666667,True,False
3501,25000000.0,2700.0,28.636154174804688,77.43373107910156,9.0,8.0,Resale,Flat,9259.25925925926,True,False
3502,4450000.0,1400.0,28.474501,77.553187,3.0,2.0,Resale,Flat,3178.5714285714284,False,False
3503,6700000.0,1260.0,28.57465934753418,77.3560791015625,2.0,2.0,Resale,Flat,5317.460317460317,False,False
3504,3500000.0,700.0,28.650059,77.365939,2.0,2.0,Resale,Flat,5000.0,False,True
3505,9900000.0,1400.0,28.409389,76.951659,2.0,2.0,Resale,Flat,7071.428571428572,False,True
3506,2700000.0,822.0,28.678905,77.4852975294575,2.0,2.0,Resale,Flat,3284.671532846716,False,False
3507,5500000.0,1300.0,28.650059,77.365939,3.0,2.0,Resale,Flat,4230.769230769231,False,False
3508,4500000.0,1200.0,28.69124412536621,77.34336853027344,3.0,2.0,Resale,Flat,3750.0,True,False
3509,32400000.000000004,3850.0,28.49746894836425,77.02711486816406,4.0,5.0,Resale,Flat,8415.584415584417,False,True
3510,4500000.0,925.0,28.4849853515625,77.51343536376953,2.0,2.0,New Property,Flat,4864.864864864865,False,False
3511,7500000.0,950.0,28.424135,77.077209,2.0,2.0,Resale,Flat,7894.736842105263,False,False
3512,6000000.0,960.0,28.6654924,77.3297195,2.0,2.0,Resale,Flat,6250.0,False,True
3513,11000000.0,1562.0,28.441057205200195,77.04694366455078,3.0,3.0,New Property,Individual House,7042.2535211267605,True,False
3514,4900000.0,1075.0,28.641073,77.368012,2.0,2.0,Resale,Flat,4558.139534883721,False,False
